T	P
0.010006832855944562	0.0
0.010006835054218769	0.0
0.010006837252492974	0.0
0.01000683945076718	0.0
0.010006841649041387	0.0
0.010006843847315592	0.0
0.010006846045589799	0.0
0.010006848243864006	0.0
0.010006850442138211	0.0
0.010006852640412418	0.0
0.010006854838686624	0.0
0.010006857036960831	0.0
0.010006859235235036	0.0
0.010006861433509243	0.0
0.01000686363178345	0.0
0.010006865830057655	0.0
0.010006868028331862	0.0
0.010006870226606068	0.0
0.010006872424880273	0.0
0.01000687462315448	0.0
0.010006876821428687	0.0
0.010006879019702892	0.0
0.010006881217977099	0.0
0.010006883416251305	0.0
0.01000688561452551	0.0
0.010006887812799717	0.0
0.010006890011073924	0.0
0.010006892209348129	0.0
0.010006894407622336	0.0
0.010006896605896543	0.0
0.01000689880417075	0.0
0.010006901002444954	0.0
0.010006903200719161	0.0
0.010006905398993368	0.0
0.010006907597267573	0.0
0.01000690979554178	0.0
0.010006911993815986	0.0
0.010006914192090191	1.6022080444428266e-24
0.010006916390364398	1.3447899647284485e-23
0.010006918588638605	3.126485117707385e-23
0.01000692078691281	6.842151062812216e-23
0.010006922985187017	1.0851168640812798e-22
0.010006925183461223	2.159042630158945e-22
0.010006927381735429	2.5304088336303736e-22
0.010006929580009635	2.802052496727206e-22
0.010006931778283842	3.373528788092905e-22
0.010006933976558047	3.0931273205979556e-22
0.010006936174832254	3.1334953972890066e-22
0.01000693837310646	3.18464727037477e-22
0.010006940571380666	3.441187604136671e-22
0.010006942769654872	3.2298374464919386e-22
0.01000694496792908	3.355443486963764e-22
0.010006947166203286	2.9332278002248637e-22
0.010006949364477491	3.198446371321944e-22
0.010006951562751698	2.9612114469388828e-22
0.010006953761025904	3.008433738575278e-22
0.01000695595930011	2.9834924538530964e-22
0.010006958157574316	3.1160771741403233e-22
0.010006960355848523	3.055882754340916e-22
0.010006962554122728	2.9049732282866053e-22
0.010006964752396935	2.99002632387588e-22
0.010006966950671142	2.8947137782122134e-22
0.010006969148945347	3.0744065008335686e-22
0.010006971347219553	2.847544374431475e-22
0.01000697354549376	2.7059884394691666e-22
0.010006975743767965	2.9423229510974533e-22
0.010006977942042172	2.93906744935161e-22
0.010006980140316379	2.7021192284248332e-22
0.010006982338590584	2.8168974090415006e-22
0.01000698453686479	2.601531031587068e-22
0.010006986735138997	2.550666414915794e-22
0.010006988933413204	2.6768493102555826e-22
0.010006991131687409	2.658076900136856e-22
0.010006993329961616	2.5442834988971166e-22
0.010006995528235823	2.4414673574994633e-22
0.010006997726510028	2.7932076353806957e-22
0.010006999924784234	2.5720855608507576e-22
0.010007002123058441	2.5334847279673342e-22
0.010007004321332646	2.8361945280555864e-22
0.010007006519606853	2.528144663207006e-22
0.01000700871788106	2.688493664777425e-22
0.010007010916155265	2.735791551147774e-22
0.010007013114429471	2.625777634618951e-22
0.010007015312703678	2.488610424611846e-22
0.010007017510977883	2.2804879481234045e-22
0.01000701970925209	2.7255678053106696e-22
0.010007021907526297	2.7188516787527388e-22
0.010007024105800502	2.3737452645967046e-22
0.010007026304074709	2.447735941437717e-22
0.010007028502348915	2.3937582710387557e-22
0.010007030700623122	2.4175176719496653e-22
0.010007032898897327	2.458034286859077e-22
0.010007035097171534	2.424172576112832e-22
0.01000703729544574	2.1902480920422803e-22
0.010007039493719946	2.260086289923899e-22
0.010007041691994152	2.1802129273050924e-22
0.01000704389026836	2.285971447667705e-22
0.010007046088542564	2.3906175403924103e-22
0.010007048286816771	2.1614213786034815e-22
0.010007050485090978	2.329398309099103e-22
0.010007052683365183	2.0780630250183451e-22
0.01000705488163939	2.3000649751690473e-22
0.010007057079913596	2.3340712026007123e-22
0.010007059278187801	2.239582699197613e-22
0.010007061476462008	2.0951999161230672e-22
0.010007063674736215	2.231874565885081e-22
0.01000706587301042	2.0907488000595822e-22
0.010007068071284627	2.0683620101856596e-22
0.010007070269558833	2.1903773152325276e-22
0.010007072467833038	2.100509541030787e-22
0.010007074666107245	2.0733096888336146e-22
0.010007076864381452	2.079467734661592e-22
0.010007079062655659	2.0622418792784678e-22
0.010007081260929864	1.9793987181863046e-22
0.01000708345920407	1.9422217504858207e-22
0.010007085657478277	2.0015771012333225e-22
0.010007087855752482	1.8815621586071955e-22
0.010007090054026689	1.9431418041841486e-22
0.010007092252300896	1.860650706525302e-22
0.010007094450575101	1.9824219413977476e-22
0.010007096648849308	2.0265007883554764e-22
0.010007098847123514	1.9075053320072775e-22
0.01000710104539772	1.7499026017323682e-22
0.010007103243671926	1.8371334500276706e-22
0.010007105441946133	1.7972813056669386e-22
0.010007107640220338	2.009316259958597e-22
0.010007109838494545	1.7819956733783765e-22
0.010007112036768752	1.882633480270281e-22
0.010007114235042957	1.8111351726590836e-22
0.010007116433317163	1.8252828686062633e-22
0.01000711863159137	1.7359481544719694e-22
0.010007120829865577	1.788660764291857e-22
0.010007123028139782	1.8245123360162987e-22
0.010007125226413989	1.6001610681989006e-22
0.010007127424688195	1.693511570489684e-22
0.0100071296229624	1.8038461992998972e-22
0.010007131821236607	1.8061255269812902e-22
0.010007134019510814	1.7491718564104437e-22
0.010007136217785019	1.8496869281096015e-22
0.010007138416059226	1.7697549080536737e-22
0.010007140614333433	1.6888154308802436e-22
0.010007142812607638	1.6075265364142976e-22
0.010007145010881844	1.6649227765875203e-22
0.010007147209156051	1.7022330990063357e-22
0.010007149407430256	1.7029099657532866e-22
0.010007151605704463	1.525059832274577e-22
0.01000715380397867	1.6802087394136808e-22
0.010007156002252875	1.6575965421062629e-22
0.010007158200527081	1.451993591997011e-22
0.010007160398801288	1.5423646331808159e-22
0.010007162597075495	1.5268896306740267e-22
0.0100071647953497	1.403989624078326e-22
0.010007166993623907	1.6435292263908176e-22
0.010007169191898114	1.5540523636128663e-22
0.010007171390172319	1.383942273655902e-22
0.010007173588446525	1.5044410483807274e-22
0.010007175786720732	1.6055151422504462e-22
0.010007177984994937	1.417214367365248e-22
0.010007180183269144	1.414381908577922e-22
0.01000718238154335	1.3993129940071482e-22
0.010007184579817556	1.4099855864582976e-22
0.010007186778091762	1.311094920000093e-22
0.01000718897636597	1.3969283356750425e-22
0.010007191174640174	1.3701516577081644e-22
0.010007193372914381	1.4995518069306055e-22
0.010007195571188588	1.3890085296408637e-22
0.010007197769462793	1.297211533903726e-22
0.010007199967737	1.3607520626588185e-22
0.010007202166011206	1.4195637908200934e-22
0.010007204364285411	1.2991434508381723e-22
0.010007206562559618	1.376757254981028e-22
0.010007208760833825	1.2744296451419104e-22
0.010007210959108032	1.2720809164871623e-22
0.010007213157382237	1.2778448161789315e-22
0.010007215355656443	1.381466268228648e-22
0.01000721755393065	1.376873931389139e-22
0.010007219752204855	1.2819004403109905e-22
0.010007221950479062	1.228075972456909e-22
0.010007224148753269	1.2802856165073945e-22
0.010007226347027474	1.292662101312709e-22
0.01000722854530168	1.2947549845630243e-22
0.010007230743575887	1.2255657672848932e-22
0.010007232941850092	1.2655817486854788e-22
0.010007235140124299	1.259619545387528e-22
0.010007237338398506	1.180909462906104e-22
0.01000723953667271	1.188164341137424e-22
0.010007241734946918	1.2216355697788706e-22
0.010007243933221124	1.2456509542314925e-22
0.01000724613149533	1.12004219051852e-22
0.010007248329769536	1.1391961847651733e-22
0.010007250528043743	1.15215007484521e-22
0.01000725272631795	1.2325565303407526e-22
0.010007254924592155	1.1680571328969875e-22
0.010007257122866361	1.1233096789517866e-22
0.010007259321140568	1.1939535191756327e-22
0.010007261519414773	1.0409773755544452e-22
0.01000726371768898	1.0700985880271589e-22
0.010007265915963187	1.1180945858276728e-22
0.010007268114237392	1.1213804424476264e-22
0.010007270312511599	9.602694433870348e-23
