T;P
0.010006022855944562;0.0
0.010006041065673692;0.0
0.010006059275402825;0.0
0.010006077485131956;0.0
0.010006095694861087;0.0
0.01000611390459022;0.0
0.01000613211431935;0.0
0.010006150324048481;0.0
0.010006168533777613;0.0
0.010006186743506744;0.0
0.010006204953235875;0.0
0.010006223162965008;0.0
0.010006241372694138;0.0
0.01000625958242327;0.0
0.010006277792152402;0.0
0.010006296001881533;0.0
0.010006314211610664;0.0
0.010006332421339796;0.0
0.010006350631068927;0.0
0.010006368840798058;0.0
0.01000638705052719;0.0
0.010006405260256321;0.0
0.010006423469985452;0.0
0.010006441679714585;0.0
0.010006459889443715;0.0
0.010006478099172846;0.0
0.010006496308901979;0.0
0.01000651451863111;0.0
0.01000653272836024;0.0
0.010006550938089373;0.0
0.010006569147818504;0.0
0.010006587357547635;0.0
0.010006605567276767;0.0
0.010006623777005898;7.625109810872701e-26
0.010006641986735029;3.037162728037658e-25
0.010006660196464161;2.369523512654979e-25
0.010006678406193292;3.7223653703386273e-25
0.010006696615922423;4.983497638112021e-25
0.010006714825651556;2.902180350162099e-25
0.010006733035380687;3.5221887686267337e-25
0.010006751245109817;7.835348274399573e-25
0.01000676945483895;6.805343535036673e-25
0.01000678766456808;8.839999106995627e-25
0.010006805874297212;7.8621130290706945e-25
0.010006824084026344;1.397539085988207e-24
0.010006842293755475;8.299939206922332e-25
0.010006860503484606;5.261645406410609e-25
0.010006878713213738;9.688117054171466e-25
0.01000689692294287;1.2606372186661138e-24
0.010006915132672;1.5642755896514121e-24
0.010006933342401133;2.6418742985399524e-24
0.010006951552130263;2.7177584452770632e-24
0.010006969761859396;2.628087528281684e-24
0.010006987971588527;2.414493525190075e-24
0.010007006181317658;2.4056192290039354e-24
0.01000702439104679;3.1202769622515954e-24
0.010007042600775921;2.2404096810026953e-24
0.010007060810505052;2.8328834300695274e-24
0.010007079020234184;2.749430276702505e-24
0.010007097229963315;2.5285598239145946e-24
0.010007115439692446;2.732639231300513e-24
0.010007133649421579;1.877674065656062e-24
0.01000715185915071;2.4471154371028927e-24
0.01000717006887984;2.6891822432519535e-24
0.010007188278608973;2.3046806562035386e-24
0.010007206488338104;2.308081663969216e-24
0.010007224698067235;1.998272496221904e-24
0.010007242907796367;2.5124246383412108e-24
0.010007261117525498;1.98357615326273e-24
0.010007279327254629;1.594010695251212e-24
0.010007297536983761;2.0476729342412684e-24
0.010007315746712892;1.57905249514827e-24
0.010007333956442023;1.3174516272753343e-24
0.010007352166171156;1.3602107951854946e-24
0.010007370375900286;1.2573876573258796e-24
0.010007388585629417;1.2305761944050314e-24
0.01000740679535855;1.120673361700733e-24
0.01000742500508768;1.270903610801747e-24
0.010007443214816811;1.3813473744276155e-24
0.010007461424545944;1.2335848386827238e-24
0.010007479634275075;1.0787511838575452e-24
0.010007497844004206;9.509603793705643e-25
0.010007516053733338;9.542580992189688e-25
0.010007534263462469;7.507094158679898e-25
0.0100075524731916;7.437872913672593e-25
0.010007570682920732;7.071698415232967e-25
0.010007588892649863;5.913704662776669e-25
0.010007607102378994;8.088636292272369e-25
0.010007625312108127;6.147860087769019e-25
0.010007643521837258;7.315400822731537e-25
0.010007661731566388;7.101518333054781e-25
0.010007679941295521;5.710424218658704e-25
0.010007698151024652;5.879410396359673e-25
0.010007716360753783;4.187582457891612e-25
0.010007734570482915;4.759141391792871e-25
0.010007752780212046;4.229825184194602e-25
0.010007770989941177;4.283793238163376e-25
0.01000778919967031;4.077577365289327e-25
0.01000780740939944;3.51790078835807e-25
0.010007825619128571;3.6738096412211438e-25
0.010007843828857704;2.1701893523648766e-25
0.010007862038586834;3.0535947384126146e-25
0.010007880248315965;2.934054938016744e-25
0.010007898458045098;2.0502462968744434e-25
0.010007916667774229;2.1182401073218005e-25
0.01000793487750336;2.0555785411476885e-25
0.010007953087232492;2.176832413431336e-25
0.010007971296961623;2.3827665280275377e-25
0.010007989506690754;2.3379120746313913e-25
0.010008007716419886;1.5569860414897364e-25
0.010008025926149017;1.8158868120447727e-25
0.010008044135878148;1.3358289626551375e-25
0.01000806234560728;1.5197149096042879e-25
0.010008080555336411;1.4249317702237263e-25
0.010008098765065542;1.2987548854567767e-25
0.010008116974794675;1.2150921889980048e-25
0.010008135184523806;1.0128769982688606e-25
0.010008153394252936;1.06586335610667e-25
0.010008171603982069;1.0651339953269136e-25
0.0100081898137112;1.1312670829113752e-25
0.01000820802344033;1.4765026264808885e-25
0.010008226233169463;8.347650550296234e-26
0.010008244442898594;1.0163261297952406e-25
0.010008262652627725;9.69886315798544e-26
0.010008280862356857;7.915156166451271e-26
0.010008299072085988;7.40455484151059e-26
0.010008317281815119;6.597001274667165e-26
0.010008335491544252;5.554718427219662e-26
0.010008353701273382;5.868329893683002e-26
0.010008371911002513;6.355208395374675e-26
0.010008390120731646;6.294388220559634e-26
0.010008408330460777;5.544009092043724e-26
0.010008426540189908;5.1438238848670625e-26
0.01000844474991904;4.030996693682472e-26
0.010008462959648171;4.905023751895059e-26
0.010008481169377302;4.244173897070236e-26
0.010008499379106434;4.2407069114224576e-26
0.010008517588835565;2.901081010725833e-26
0.010008535798564696;2.88032269758496e-26
0.010008554008293829;2.6197113214063623e-26
0.01000857221802296;3.1468111387409626e-26
0.01000859042775209;2.912810613382156e-26
0.010008608637481223;2.5166989616346214e-26
0.010008626847210354;1.9106134435942278e-26
0.010008645056939484;2.2230925761422954e-26
0.010008663266668617;2.1046652240547445e-26
0.010008681476397748;2.0068859885808155e-26
0.010008699686126879;2.1646126060763694e-26
0.010008717895856011;2.297828441687906e-26
0.010008736105585142;1.5208807153250174e-26
0.010008754315314275;2.1368423127057252e-26
0.010008772525043405;1.6403753804300267e-26
0.010008790734772536;1.3358106581904393e-26
0.010008808944501669;1.6874246574808517e-26
0.0100088271542308;1.3641276548285704e-26
0.01000884536395993;1.3865253241939997e-26
0.010008863573689063;1.0823136006672136e-26
0.010008881783418194;8.663234582990402e-27
0.010008899993147325;1.1474240791132362e-26
0.010008918202876457;9.266189177464653e-27
0.010008936412605588;1.155380316880603e-26
0.010008954622334719;7.939116795357795e-27
0.010008972832063852;8.215961867339093e-27
0.010008991041792982;7.185907293425316e-27
0.010009009251522113;7.045395980852465e-27
0.010009027461251246;6.528071575781955e-27
0.010009045670980377;5.133833523198183e-27
0.010009063880709507;5.937867191049931e-27
0.01000908209043864;5.606766446712022e-27
0.01000910030016777;5.6284662322721464e-27
0.010009118509896902;6.068043633764339e-27
0.010009136719626034;3.961769662892254e-27
0.010009154929355165;5.24561145341488e-27
0.010009173139084296;5.2770119292216735e-27
0.010009191348813428;4.0214959925471874e-27
0.01000920955854256;3.6719708200252324e-27
0.01000922776827169;3.349064019517326e-27
0.010009245978000823;3.933006167410618e-27
0.010009264187729953;3.195861649438368e-27
0.010009282397459084;2.9859029521105266e-27
0.010009300607188217;2.866785213925262e-27
0.010009318816917348;2.5656052038146213e-27
0.010009337026646479;2.435756275698011e-27
0.010009355236375611;2.834516327142198e-27
0.010009373446104742;2.0979592219916998e-27
0.010009391655833873;1.997313483674919e-27
0.010009409865563005;1.986586174579402e-27
0.010009428075292136;2.0296003308764767e-27
0.010009446285021267;1.9555522857052007e-27
0.0100094644947504;1.2906187009717233e-27
0.01000948270447953;1.8137129920016346e-27
0.010009500914208661;1.2430529548083753e-27
0.010009519123937794;1.035136615344426e-27
0.010009537333666925;1.3114750114116656e-27
0.010009555543396055;1.101618319836867e-27
0.010009573753125188;1.0140296812438886e-27
0.010009591962854319;8.890219513844285e-28
0.01000961017258345;8.247094164014337e-28
0.010009628382312582;1.0888207117700061e-27
0.010009646592041713;8.715745701361917e-28
