x;xcwm;height
-0.6506506204605103;-1.6097241661617303;0.15988353505769748
-0.5505505800247192;-1.482773002578981;0.16617531635539576
-0.45045042037963867;-1.3799396669716018;0.1752734734823383
-0.35035037994384766;-1.2846214247469148;0.16035703151587985
-0.2502502202987671;-1.1626046932322578;0.13378720181033338
-0.15015017986297607;-1.0435525427823857;0.12634539972906647
-0.05005002021789551;-0.9220826577695262;0.12528616769988576
0.05005002021789551;-0.8055675330006716;0.1205718390590314
0.15015017986297607;-0.68228460498548;0.10497063879105874
0.2502502202987671;-0.5491032431237737;0.09712849552581398
0.35035037994384766;-0.4212675588743978;0.11881106071565184
0.45045042037963867;-0.31148904121716103;0.14144287212718823
0.5505505800247192;-0.20967862089432854;0.16488527227365526
0.6506506204605103;-0.11789075189235187;0.16094656471316018
0.7507507801055908;-0.0031739362686934447;0.16122889608347926
0.8508508205413818;0.0989908448737089;0.17982332323731937
0.9509509801864624;0.1892254869600527;0.18714237113646293
1.0510510206222534;0.2853273844641079;0.17679281518413095
1.151151180267334;0.39095370135972507;0.16258881139206383
1.251251220703125;0.49915857419935394;0.16931741517573878
1.3513513803482056;0.5986036549692569;0.18882764787724132
1.4514514207839966;0.6807310416694147;0.1776969467964948
1.5515515804290771;0.7948817073510565;0.15706293494281204
1.6516516208648682;0.8984054715299091;0.1417499431256802
1.7517517805099487;1.0190649247327253;0.12109882538393904
1.8518518209457397;1.1394771764396379;0.11790701185300698
1.9519519805908203;1.257638473785986;0.11691110128446743
2.0520520210266113;1.371900504504599;0.11268149544419508
2.152152180671692;1.5003316238259075;0.11798401476331837
2.252252221107483;1.6196419202207122;0.13570101128909073
2.3523523807525635;1.733967111107199;0.1569390952637717
2.4524524211883545;1.8203090404686417;0.1838881995778554
2.552552580833435;1.9301841708498602;0.1662043162745586
2.652652621269226;2.0442174333466463;0.19690027627087195
2.7527527809143066;2.137630724136047;0.2049145000739052
2.8528528213500977;2.237641297835836;0.22111290996295527
2.9529529809951782;2.326949189903326;0.2287426502484201
3.0530530214309692;2.4182421889458467;0.23040865963797091
3.15315318107605;2.5226055910317307;0.2323612080542946
3.253253221511841;2.616550404970752;0.23468085905041364
3.3533533811569214;2.719814755648441;0.22461767862546786
3.4534534215927124;2.844512772881895;0.23356618280866973
3.553553581237793;2.948375039732354;0.2643322457681051
3.653653621673584;3.0344866605683603;0.28721952429952563
3.7537537813186646;3.121172015341894;0.28185031556639667
3.8538538217544556;3.218830445727079;0.2866723717654438
3.953953981399536;3.3196840813907404;0.2857650196408349
4.054054021835327;3.416781933774834;0.2900443744307594
4.154154181480408;3.509493409529605;0.28012836709708616
4.254254221916199;3.628861497435388;0.2756561983329008
4.354354381561279;3.7400368136655926;0.2922921987166314
4.45445442199707;3.8389476515171275;0.29578514919079063
4.554554581642151;3.9517429221673805;0.30129691179146956
4.654654622077942;4.046744801400592;0.3129954395131877
4.7547547817230225;4.160202038068519;0.30431912799089955
4.8548548221588135;4.2731712768566;0.3160876054786309
4.954954981803894;4.383109283664928;0.3444104031711693
5.055055022239685;4.471961755807366;0.3391482147951621
5.155155181884766;4.601529119266169;0.35407901654976465
5.255255222320557;4.7041998183481;0.3869031275357437
5.355355381965637;4.796065780329975;0.3986064863447686
5.455455422401428;4.8874414080941815;0.41111846293700316
5.555555582046509;4.974727021926916;0.41043821718131906
5.6556556224823;5.067920860725721;0.39716475963008335
5.75575578212738;5.184184061094357;0.39654276350225026
5.855855822563171;5.288477982917659;0.3977489258682951
5.955955982208252;5.385159649073595;0.41157358629608654
6.056056022644043;5.474967830382463;0.4119607996815044
6.1561561822891235;5.576816827177755;0.41594638243465776
6.2562562227249146;5.674215770879094;0.431246520604031
6.356356382369995;5.76504136207482;0.458000303411904
6.456456422805786;5.8354987087084975;0.4650906412332329
6.556556582450867;5.919384250708534;0.46212718282709275
6.656656622886658;6.01199988202314;0.45806110059440847
6.756756782531738;6.099476471990282;0.46076740922691567
6.856856822967529;6.196384414345791;0.4585744136995767
6.95695698261261;6.295621671972178;0.4709321955530183
7.057057023048401;6.374667411433462;0.4778887450019923
7.1571571826934814;6.4609256772736;0.47265792482016583
7.2572572231292725;6.5530043347348155;0.46409966245567463
7.357357382774353;6.662792023004035;0.46042428265448343
7.457457423210144;6.76906757108606;0.4786240840916253
7.557557582855225;6.854163577302263;0.4878537660382222
7.657657623291016;6.954492731148445;0.49111306235657937
7.757757782936096;7.048910534023772;0.5067257223714055
7.857857823371887;7.132883213813574;0.5202908808665806
7.957957983016968;7.204235958793276;0.5359371171196424
8.058058023452759;7.2767238354206665;0.5276002048324582
8.15815818309784;7.366227873883854;0.5208598181218151
8.25825822353363;7.439750910550931;0.5136594823594397
8.358358383178711;7.519489954101914;0.5051167075753249
8.458458423614502;7.600015722572104;0.47875016574435203
8.558558583259583;7.7048970543817425;0.4601427830927704
8.658658623695374;7.791336130028361;0.4676545277107366
8.758758783340454;7.86972865291715;0.43136627337874256
8.858858823776245;7.977518884377843;0.4073309631372917
8.958958983421326;8.07723096317877;0.39009449622244396
9.059059023857117;8.181139378001523;0.3816980825255369
9.159159183502197;8.26461529329964;0.3620598363674279
9.259259223937988;8.368685495911638;0.3339145021825033
9.359359383583069;8.497965726989552;0.3218163568355497
9.45945942401886;8.619666784266633;0.3201048629156296
9.55955958366394;8.743429090207325;0.3542515428050955
9.659659624099731;8.828444935511266;0.378732111436832
9.759759783744812;8.912006550200744;0.38775106209737303
9.859859824180603;9.004544461462304;0.38452124316404834
9.959959983825684;9.105903057397784;0.3891201670976503
10.060060024261475;9.193816533356054;0.3960715023881193
10.160160183906555;9.285223593500417;0.40151117043256557
10.260260224342346;9.380839560935776;0.3911678709140741
10.360360383987427;9.476412200171998;0.3792534686714001
10.460460424423218;9.595952600759064;0.3763167940658125
10.560560584068298;9.696032166834451;0.41463588587367173
10.66066062450409;9.77214010467389;0.44653154812438556
10.76076078414917;9.824872256521903;0.44414472476533684
10.860860824584961;9.90077281176897;0.43116450454331523
10.960960984230042;9.961719361018801;0.40290793751014337
11.061061024665833;10.052219446312584;0.36901942043704006
11.161161184310913;10.144484822729298;0.35239308184192547
11.261261224746704;10.233329717190216;0.3379594590058012
11.361361384391785;10.315060391270977;0.3114678427921285
11.461461424827576;10.412454429029289;0.2946989842018401
11.561561584472656;10.493306495743962;0.26202259843646863
11.661661624908447;10.587515662482003;0.2268623915824493
11.761761784553528;10.70295295651636;0.20410973799371027
11.861861824989319;10.801503817355796;0.19459035169224265
11.9619619846344;10.905801198501168;0.1866286822271324
12.06206202507019;10.987412605049006;0.18413993846772986
12.162162184715271;11.064004646488806;0.14995252586871002
12.262262225151062;11.15498850989073;0.11778089597139715
12.362362384796143;11.23575330471832;0.07886164253763223
12.462462425231934;11.333875058367953;0.021657142754456436
12.562562584877014;11.437238917007765;-0.018194306350722233
12.662662625312805;11.550012525825393;-0.057504433051804166
12.762762784957886;11.665293548304934;-0.10408406398631573
12.862862825393677;11.785917731985656;-0.12318446068433275
12.962962985038757;11.894431543673223;-0.15404939838277176
13.063063025474548;12.021437235903495;-0.16448500479681097
13.163163185119629;12.12889324495711;-0.16628750539520223
13.26326322555542;12.230120358144568;-0.18595704451855563
13.3633633852005;12.351282753287153;-0.186738646786851
13.463463425636292;12.450969275859903;-0.18809543225034905
13.563563585281372;12.550007181783842;-0.18315281460279662
13.663663625717163;12.639039858692925;-0.20740688076365957
13.763763785362244;12.754638431656176;-0.21825556924789297
13.863863825798035;12.846208652728155;-0.21591425572699813
13.963963985443115;12.939265240167764;-0.22793355125221085
14.064064025878906;13.033582224869765;-0.250921175727843
14.164164185523987;13.128726001238118;-0.2680034855329503
14.264264225959778;13.225836763468692;-0.2904394491903639
14.364364385604858;13.334636415678185;-0.3051119751764609
14.46446442604065;13.437516793288285;-0.31601510011594
14.56456458568573;13.547142436409825;-0.3340387291200906
14.664664626121521;13.658167329819676;-0.3267169773708516
14.764764785766602;13.738722505153572;-0.32678626601523014
14.864864826202393;13.833705078754381;-0.3432879114780125
14.964964985847473;13.926617474827173;-0.3485802185657241
15.065065026283264;14.01487043133178;-0.3642605646476621
15.165165185928345;14.113431156092139;-0.36407925794148366
15.265265226364136;14.190050763477663;-0.37679042394279
15.365365386009216;14.270584040424085;-0.3844358369693298
15.465465426445007;14.356212807600334;-0.41745400878346756
15.565565586090088;14.454412031891051;-0.43329106681665497
15.665665626525879;14.55340744556683;-0.44032180636822155
15.76576578617096;14.630159069452217;-0.45054783865492043
15.86586582660675;14.713876130335377;-0.4817485078035494
15.965965986251831;14.80142502228533;-0.5047891875722951
16.066066026687622;14.887273827825666;-0.53469519563957
16.166166186332703;14.972195651241005;-0.5824449706539255
16.266266226768494;15.0790222910379;-0.6283336840228021
16.366366386413574;15.18310424107301;-0.6752300832953679
16.466466426849365;15.307842457353924;-0.7215774548394
16.566566586494446;15.427612754525653;-0.7303633482853654
16.666666626930237;15.532549270039812;-0.7635298447562092
16.766766786575317;15.647484154789046;-0.7970931346852737
16.86686682701111;15.768375011586425;-0.8222850784760456
16.96696698665619;15.876320709491738;-0.850830070603007
17.06706702709198;15.998055395557865;-0.8887991489091113
17.16716718673706;16.118710005333988;-0.9145873007464441
17.26726722717285;16.24622043148507;-0.9434313880053845
17.367367386817932;16.388503238140242;-0.9562257643900053
17.467467427253723;16.52165250757502;-0.9476217236140476
17.567567586898804;16.635695434980455;-0.9398003489859937
17.667667627334595;16.733978596604295;-0.9408334321219084
17.767767786979675;16.836195954862315;-0.936144083262292
17.867867827415466;16.917538770428877;-0.9436124875430336
17.967967987060547;17.014073838079955;-0.9746330771293049
18.068068027496338;17.127622060569493;-1.0005577625337723
18.16816818714142;17.23274951265621;-1.00786587734669
18.26826822757721;17.329009811913227;-1.042365971897515
18.36836838722229;17.43277407892014;-1.0815982767926067
18.46846842765808;17.558979092997003;-1.1222386193070908
18.56856858730316;17.692499984311514;-1.127541127059278
18.668668627738953;17.80459574867285;-1.1491240852895583
18.768768787384033;17.925106021758502;-1.154790818221316
18.868868827819824;18.028529962796735;-1.1698585379439208
18.968968987464905;18.14578602473159;-1.1893993815934087
19.069069027900696;18.257072302055594;-1.2120584377437578
19.169169187545776;18.373902079624393;-1.2422228059002212
19.269269227981567;18.498630677197568;-1.2802674304970059
19.369369387626648;18.656209219409142;-1.2930813685376759
19.46946942806244;18.771976012073015;-1.3068404995367198
19.56956958770752;18.911033943851606;-1.3350310275628778
19.66966962814331;19.034615609979493;-1.3382484200574403
19.76976978778839;19.16535126671462;-1.3651477945855073
19.869869828224182;19.321933703578505;-1.3681669448746199
19.969969987869263;19.44715299803975;-1.3571502281262542
20.070070028305054;19.564682233535173;-1.3571697507971727
20.170170187950134;19.696001207466626;-1.3525330682216565
20.270270228385925;19.83178148498613;-1.3468041322744622
20.370370388031006;19.947620078763833;-1.3351560163490301
20.470470428466797;20.06585055707949;-1.3356416452072453
20.570570588111877;20.191670007635675;-1.3298494718332647
20.67067062854767;20.311800881128846;-1.3207839493504279
20.77077078819275;20.414995110496253;-1.3160410886518292
20.87087082862854;20.52875063020226;-1.3282370981565164
20.97097098827362;20.640838547492834;-1.3261035679052708
21.07107102870941;20.758433015769914;-1.3147678541221803
21.171171188354492;20.866406826380093;-1.3206003224200673
21.271271228790283;20.985013502005533;-1.314875091277657
21.371371388435364;21.090676662523737;-1.311454470214557
21.471471428871155;21.190430728974633;-1.3108874898424052
21.571571588516235;21.292801572639082;-1.310168640022596
21.671671628952026;21.38828342277569;-1.3305173197879594
21.771771788597107;21.51454635504071;-1.3491977381808589
21.871871829032898;21.62970945052018;-1.3476496953613264
21.97197198867798;21.732739049468584;-1.347303922970665
22.07207202911377;21.839596526239472;-1.3637928489594429
22.17217218875885;21.94306265812289;-1.3675953059526151
22.27227222919464;22.042614003502674;-1.383775622051848
22.37237238883972;22.14750815067296;-1.3958950095320526
22.472472429275513;22.262470701943233;-1.4114978064888475
22.572572588920593;22.372244669711;-1.4333512617411917
22.672672629356384;22.495797345542098;-1.4465321228805315
22.772772789001465;22.623696538965334;-1.470926436327978
22.872872829437256;22.75390342306388;-1.4734945856363784
22.972972989082336;22.8777312482034;-1.473914410578376
23.073073029518127;22.988207994707114;-1.482862179225748
23.173173189163208;23.118949693576074;-1.5038876958167626
23.273273229599;23.246947145748067;-1.5086509510806154
23.37337338924408;23.390203366154232;-1.5322590313187083
23.47347342967987;23.528971806954964;-1.519402890596977
23.57357358932495;23.66275089604143;-1.505056877570667
23.673673629760742;23.782598761969677;-1.4847562667841327
23.773773789405823;23.898353297367816;-1.4676077294157832
23.873873829841614;24.003316296507204;-1.446764874133127
23.973973989486694;24.115457644113185;-1.447626248112003
24.074074029922485;24.211734221947864;-1.4331182648455218
24.174174189567566;24.298329067873212;-1.4503645755184895
24.274274230003357;24.412701608703454;-1.4858491284419633
24.374374389648438;24.54127736066673;-1.4997572552101623
24.47447443008423;24.65753203525867;-1.5167270851190031
24.57457458972931;24.804455634087827;-1.5327316196380416
24.6746746301651;24.92848090714671;-1.5226783815082032
24.77477478981018;25.05739836852131;-1.5232431051142175
24.87487483024597;25.194450158802873;-1.5074169154825916
24.974974989891052;25.306104796973734;-1.4798609464346435
25.075075030326843;25.424002959916443;-1.4622987541757557
25.175175189971924;25.536058584384037;-1.4275519122148927
25.275275230407715;25.61332159991825;-1.4092721544209368
25.375375390052795;25.71357395942193;-1.4179679567343817
25.475475430488586;25.816622138469963;-1.4268037315433872
25.575575590133667;25.92995733267771;-1.437919571096516
25.675675630569458;26.03845870546533;-1.4230091870412458
25.77577579021454;26.122381284370146;-1.4338826518440897
25.87587583065033;26.226632121541943;-1.4713355986063748
25.97597599029541;26.344733702806735;-1.4782149496420833
26.0760760307312;26.448279542977048;-1.4966671983551154
26.17617619037628;26.560274624848287;-1.5315471088963344
26.276276230812073;26.685069669404804;-1.5576980325086378
26.376376390457153;26.81559895284971;-1.585559015110688
26.476476430892944;26.954127405302295;-1.6044999815162724
26.576576590538025;27.0883570340278;-1.6227650495123138
26.676676630973816;27.229832499494375;-1.6214316478003823
26.776776790618896;27.377121578394693;-1.6194324914533067
26.876876831054688;27.49457352879412;-1.591419784831846
26.976976990699768;27.624325738709818;-1.6048731762512634
27.07707703113556;27.772554365064796;-1.5933335716716857
27.17717719078064;27.898370498002294;-1.5626745627095733
27.27727723121643;28.036827305966465;-1.533574704796539
27.37737739086151;28.158881503366885;-1.4891465952753138
27.477477431297302;28.26760760236972;-1.4460946486492434
27.577577590942383;28.36726437997895;-1.4183375640201807
27.677677631378174;28.474754902682978;-1.3815752603114912
27.777777791023254;28.570937359549546;-1.3637317072831259
27.877877831459045;28.68118935397885;-1.3491821925141867
27.977977991104126;28.792788593036054;-1.3170305378626121
28.078078031539917;28.89475975876081;-1.295161534075946
28.178178191184998;28.99582893561383;-1.2753218562907136
28.27827823162079;29.10892369045829;-1.240594885224413
28.37837839126587;29.19767379140728;-1.2035534103423904
28.47847843170166;29.267852892859562;-1.1904858237816305
28.57857859134674;29.366896840192304;-1.1995102922550256
28.67867863178253;29.461239018337206;-1.213409254603851
28.778778791427612;29.579172028639967;-1.2384833710438128
28.878878831863403;29.704963310332342;-1.2445876691186664
28.978978991508484;29.825792990583835;-1.2521625291971867
29.079079031944275;29.958713740654215;-1.2503311280479494
29.179179191589355;30.089096616001857;-1.2386405837675012
29.279279232025146;30.214111016816975;-1.2105943453687031
29.379379391670227;30.325488711575925;-1.1943200714881879
29.479479432106018;30.455035750865186;-1.188918614927841
29.5795795917511;30.600914460488855;-1.164101826312619
29.67967963218689;30.727419951613673;-1.124951138146322
29.77977979183197;30.856963389921454;-1.0649539183935641
29.87987983226776;30.95672759257114;-1.0171025415927069
29.979979991912842;31.06835981476404;-0.9785471853868939
30.080080032348633;31.15951238714149;-0.9217860752020774
30.180180191993713;31.25151383874665;-0.8865399433930056
30.280280232429504;31.34065684776756;-0.8574578076856114
30.380380392074585;31.439588966620807;-0.8207651127686952
30.480480432510376;31.51715690751659;-0.7943284700696994
30.580580592155457;31.601661254397058;-0.7824594429471359
30.680680632591248;31.69446729105495;-0.7760117913926415
30.780780792236328;31.79537032537937;-0.7698161774142056
30.88088083267212;31.91440698128368;-0.7620189571112874
30.9809809923172;32.02431091892608;-0.7382565365962488
31.08108103275299;32.13507219946187;-0.7204843193847261
31.18118119239807;32.24066680891318;-0.7058421762827519
31.281281232833862;32.35015229854146;-0.6805207889857785
31.381381392478943;32.447702977672606;-0.6597474750434924
31.481481432914734;32.570238809393565;-0.6424795235214079
31.581581592559814;32.66757396129768;-0.5869962628098809
31.681681632995605;32.75056082174401;-0.5558111002728211
31.781781792640686;32.820430620182606;-0.5276415052120175
31.881881833076477;32.89413776551345;-0.5352926723982921
31.981981992721558;32.99896690511092;-0.5250137111178209
32.08208203315735;33.09705186588874;-0.5100796874702972
32.18218219280243;33.19195135402589;-0.48932510283385944
32.28228223323822;33.28508698268548;-0.46503745450703626
32.3823823928833;33.38025305087056;-0.4390248189739087
32.48248243331909;33.4669980019114;-0.40578419793294124
32.58258259296417;33.53804782812071;-0.3850042377068175
32.68268263339996;33.62113990171724;-0.3725559529914762
32.782782793045044;33.694118926530024;-0.35197172307424746
32.882882833480835;33.7725598864582;-0.35839314063580324
32.982982993125916;33.852120666177484;-0.35893005883645457
33.08308303356171;33.932888135351696;-0.3750562470762747
33.18318319320679;34.034507592279525;-0.39785841636252095
33.28328323364258;34.135918967904246;-0.40835736467007605
33.38338339328766;34.24429378326906;-0.4246793231807194
33.48348343372345;34.363926438838696;-0.41447947834365256
33.58358359336853;34.46913007986788;-0.3874758275003417
33.68368363380432;34.552465500703946;-0.3796264718498789
33.7837837934494;34.62694946132673;-0.3863445667975736
33.88388383388519;34.73130761480567;-0.42423815799282066
33.98398399353027;34.84204823355417;-0.41402342615238097
34.084084033966064;34.93764488147791;-0.4196579470428182
34.184184193611145;35.04725261999216;-0.43088132429839715
34.284284234046936;35.1638024785621;-0.40494466125985634
34.38438439369202;35.24819032526476;-0.37405146894821667
34.48448443412781;35.33558853966955;-0.3709280014744728
34.58458459377289;35.418462641641;-0.34727504705757134
34.68468463420868;35.484120554938855;-0.352485651453091
34.78478479385376;35.55584021658627;-0.36168793041134645
34.88488483428955;35.63290071386357;-0.38914255624616423
34.98498499393463;35.7150501497645;-0.4215906337930403
35.08508503437042;35.82183633880243;-0.4510146049373104
35.1851851940155;35.91284219759375;-0.45750375095402807
35.285285234451294;35.989967279859464;-0.4815934840016318
35.385385394096375;36.0716265121718;-0.5341296866576706
35.485485434532166;36.18552667934602;-0.5863508658320902
35.585585594177246;36.2950930696487;-0.6316512800932532
35.68568563461304;36.417114529631;-0.6803279835362703
35.78578579425812;36.56597266562152;-0.724598655063592
35.88588583469391;36.715129802733514;-0.7484074490785755
35.98598599433899;36.86865246190276;-0.7495775662473394
36.08608603477478;37.005513410805925;-0.7310376438731169
36.18618619441986;37.12659182057482;-0.7212772182285248
36.28628623485565;37.256448983623876;-0.699285576917726
36.38638639450073;37.348815607071856;-0.691598963812886
36.48648643493652;37.463803744869296;-0.6962881652803319
36.586586594581604;37.57992575412315;-0.6767665784095036
36.686686635017395;37.686351873601936;-0.6676622925137569
36.786786794662476;37.7961681012426;-0.6600074969136461
36.88688683509827;37.90354728542263;-0.6504512507566417
36.98698699474335;38.00713098094709;-0.6499431999068512
37.08708703517914;38.101422107918836;-0.6526976940806987
37.18718719482422;38.19855875445409;-0.6677964242911625
37.28728723526001;38.3165026652412;-0.6931689115462307
37.38738739490509;38.44542648823433;-0.6872211307306482
37.48748743534088;38.5509692035451;-0.6765216953458776
37.58758759498596;38.6657633030863;-0.6816096503144506
37.68768763542175;38.77319785967215;-0.6751914813730935
37.78778779506683;38.86580798689439;-0.6771303158141608
37.887887835502625;38.975796528533614;-0.7042538673938604
37.987987995147705;39.09475097410213;-0.7030425787628267
38.088088035583496;39.206960578894126;-0.7112618764720207
38.18818819522858;39.31291562628226;-0.7162020573645527
38.28828823566437;39.43257251614604;-0.7337869663408039
38.38838839530945;39.56305919740662;-0.7528122835039421
38.48848843574524;39.70197452812653;-0.740427444131167
38.58858859539032;39.820136066778694;-0.7326996422792424
38.68868863582611;39.945331703623566;-0.7293967879825289
38.78878879547119;40.074921270369856;-0.7235888360370625
38.88888883590698;40.209286137353935;-0.6989555872342108
38.98898899555206;40.31588701723299;-0.6809012632898935
39.089089035987854;40.43169569559588;-0.6650006705770569
39.189189195632935;40.52823867881104;-0.6701448718566864
39.289289236068726;40.66099847714251;-0.665529087008781
39.389389395713806;40.769025657054705;-0.6582324780259396
39.4894894361496;40.89651468853672;-0.6698899169648518
39.58958959579468;41.05869592923805;-0.6691624568162967
39.68968963623047;41.20622244914532;-0.6405754925566464
39.78978979587555;41.36002209405578;-0.6056534300929992
39.88988983631134;41.50230609734374;-0.5658659527604489
39.98998999595642;41.643515376840234;-0.4893449691375536
40.09009003639221;41.75373529376351;-0.43310927341538125
40.19019019603729;41.863270832235905;-0.3765731067364073
40.29029023647308;41.97147261121215;-0.3208139885456357
40.390390396118164;42.08281208607039;-0.269248015443091
40.490490436553955;42.19332331085391;-0.20789600187934248
40.590590596199036;42.29962574652005;-0.15363917457708667
40.69069063663483;42.40528533805871;-0.09444673136546004
40.79079079627991;42.49192807477841;-0.030356851032893994
40.8908908367157;42.56953652013893;0.022479189403848184
40.99099099636078;42.64288047985305;0.05263531713146397
41.09109103679657;42.72878664628868;0.060925787636493034
41.19119119644165;42.82160586184681;0.07689632424208968
41.29129123687744;42.923641671689005;0.0780722731820399
41.39139139652252;43.03907018863469;0.07109274912827838
41.49149143695831;43.163653355913475;0.09029189049824451
41.591591596603394;43.28981434924372;0.11369785158520061
41.691691637039185;43.40867924170129;0.15546144414247473
41.791791796684265;43.50923266237553;0.20435019533867096
41.891891837120056;43.613226044881074;0.24202957679753334
41.99199199676514;43.70895900319693;0.29859488162429054
42.09209203720093;43.78903741503965;0.33229150806832075
42.19219219684601;43.88184455129525;0.35712465104479435
42.2922922372818;43.9840762040205;0.3869185111157819
42.39239239692688;44.081871157597156;0.4424149232713412
42.49249243736267;44.173435293713666;0.4764433709178685
42.59259259700775;44.27655291088171;0.522056354338192
42.69269263744354;44.35468910358937;0.5763304164743471
42.79279279708862;44.424921182244915;0.6324179812496672
42.892892837524414;44.47262000390749;0.642436107016082
42.992992997169495;44.55524878460799;0.6500193945507705
43.093093037605286;44.63750437377968;0.6581585836127315
43.193193197250366;44.72474082226222;0.6762409966620485
43.29329323768616;44.811008764989424;0.6957310482567891
43.39339339733124;44.875596875830915;0.7151688892392227
43.49349343776703;44.94857087209865;0.7112176035363179
43.59359359741211;45.035477145104664;0.703512242819473
43.6936936378479;45.13288337142799;0.703293544153771
43.79379379749298;45.22875979993636;0.7142551246942043
43.89389383792877;45.32347772814229;0.7273158803894368
43.99399399757385;45.418497242011846;0.7507834200971187
44.094094038009644;45.50088287061731;0.7867722289012381
44.194194197654724;45.57269912877365;0.7982084210713007
44.294294238090515;45.65550711821636;0.81223763096997
44.394394397735596;45.73611127292405;0.8139835624296617
44.49449443817139;45.833548804069;0.8233239350423278
44.59459459781647;45.923481922414396;0.8469556486457368
44.69469463825226;45.996610398703595;0.8622440113470957
44.79479479789734;46.08328574361154;0.8587174858608174
44.89489483833313;46.1827928410114;0.8672732938090659
44.99499499797821;46.26789414982293;0.8837841781117486
45.095095038414;46.35663512056917;0.8954506492565272
45.19519519805908;46.445394260371295;0.9008263732468593
45.29529523849487;46.542751692934424;0.913820309427577
45.395395398139954;46.62689339559075;0.9206510842492384
45.495495438575745;46.731817273177775;0.9320377855338137
45.595595598220825;46.824671904727595;0.9505547596396365
45.695695638656616;46.92848246228516;0.9759774537181632
45.7957957983017;47.003414460765214;1.0052393688552672
45.89589583873749;47.08358389315719;1.024472990399001
45.99599599838257;47.15791817359907;1.0428095491262988
46.09609603881836;47.225221989002506;1.0546314160293921
46.19619619846344;47.30018283707341;1.04505246974984
46.29629623889923;47.37337940477094;1.0456137014233866
46.39639639854431;47.4601954233557;1.0491089137775198
46.4964964389801;47.53510303192631;1.0360921669326173
46.59659659862518;47.62635586117321;1.0373442435953042
46.696696639060974;47.70990909254191;1.0236930818664935
46.796796798706055;47.80535014007965;1.020530537426806
46.896896839141846;47.905601532547166;1.0250535548416497
46.996996998786926;47.986714536036445;1.0513876155500226
47.09709703922272;48.058327403444174;1.0457569010799115
47.1971971988678;48.15734371147284;1.036578938292336
47.29729723930359;48.25632760460149;1.0369723741696804
47.39739739894867;48.34562522024716;1.049265782086074
47.49749743938446;48.438119472919205;1.0623014727381357
47.59759759902954;48.52944323889297;1.0753808505266305
47.69769763946533;48.607884946075565;1.0971935052797288
47.79779779911041;48.683104235820515;1.1044906663038572
47.897897839546204;48.77125026507697;1.1067274200731143
47.997997999191284;48.86366520184326;1.1120966794124465
48.098098039627075;48.949807616304184;1.143618818150052
48.198198199272156;49.027324338303146;1.1679338612460697
48.29829823970795;49.083043809307334;1.1922824932340736
48.39839839935303;49.14116003898464;1.1976345313944068
48.49849843978882;49.20173972798091;1.1908161393587777
48.5985985994339;49.253346802046146;1.174625062914917
48.69869863986969;49.32286370916669;1.142734250964305
48.79879879951477;49.39085770866585;1.100876176407474
48.89889883995056;49.4870799385439;1.0881840776517993
48.99899899959564;49.5642838964482;1.0656437564391732
49.09909904003143;49.65939345961745;1.0338709279744762
49.199199199676514;49.76439420239832;1.0227532664900818
49.299299240112305;49.858795196346605;1.0217333591841966
49.399399399757385;49.94606592301433;1.0107139776335285
49.499499440193176;50.04478007044292;0.9987116089838006
49.59959959983826;50.14973346677419;1.0073119368197323
49.69969964027405;50.226970373981786;1.0285790277985578
49.79979979991913;50.297591777975946;1.0346352210791154
49.89989984035492;50.355980784894776;1.0324537318284248
50.0;50.426280225904094;1.0068585983270641
